function	SRR1397196	SRR1397407	SRR1397265	SRR1397339
K00927	5012.639999999999	13823.669999999998	5469.0199999999995	29740.83
K00928	5915.32	22646.699999999997	6989.969999999999	39463.36
K00929	324.0	4168.5	390.27	11930.09
K00930	5034.639999999999	13480.669999999998	5804.0199999999995	22860.33
K00931	5216.389999999999	13667.919999999998	5716.5	28374.489999999998
K00932	50.0	128.25	56.0	217.75
K00936	5341.61	17634.89	7245.2	38574.96
K00937	3826.29	12662.64	5393.07	20536.630000000005
K00938	1.6	4.2	3.2	12.2
K00939	5365.889999999999	14657.669999999998	5784.0199999999995	33951.08
K00940	4951.139999999999	13249.669999999998	5431.5199999999995	31296.33
K00941	5484.99	9964.169999999998	5600.7699999999995	20932.83
K00942	5032.639999999999	13709.669999999998	5482.0199999999995	32262.33
K00943	4882.639999999999	10330.17	4990.0199999999995	26912.33
K00945	4842.54	11483.0	5159.5199999999995	30042.17
K00946	4153.04	12267.97	4614.049999999999	21464.54
K00947	32.88	541.44	47.900000000000006	523.1
K00948	5747.030000000001	17750.59	6810.17	37005.83
K00949	873.6	2173.2	1000.47	9582.79
K00950	6689.469999999999	19977.5	7784.5199999999995	36886.41
K00951	6433.639999999999	16902.84	6231.0199999999995	38750.49
K00952	3.0	146.5	4.0	234.0
K00954	5029.639999999999	13666.169999999998	5450.5199999999995	31041.83
K00955	1442.71	7375.77	2660.4	8972.93
K00956	2138.1	4281.75	2367.1	7717.41
K00957	3658.81	11280.52	5073.0	16603.59
K00958	441.5	2992.5	476.25	3748.75
K00960	46.5	279.0	99.0	373.5
K00962	5038.639999999999	13682.169999999998	5470.5199999999995	31805.83
K00963	4849.139999999999	10755.419999999998	5143.5199999999995	20634.58
K00965	822.35	2838.0299999999997	338.45	6334.7
K00966	197.69	434.22	189.45000000000002	3971.46
K00968	0.0	9.0	0.0	3.0
K00969	4909.639999999999	13702.669999999998	5278.0199999999995	31243.33
K00970	4629.79	10531.470000000001	4755.45	27786.29
K00971	3304.44	12340.22	4138.469999999999	23884.47
K00972	93.67	357.67	159.0	1487.0
K00973	5078.639999999999	15954.169999999998	5332.62	37675.33
K00974	3562.0299999999997	8281.95	2696.4700000000003	19528.78
K00975	1791.46	3529.64	1571.99	18777.230000000003
K00978	1038.83	1423.5	1219.6	2981.49
K00979	4405.37	12117.470000000001	4780.049999999999	23076.04
K00980	16.75	98.25	27.75	249.25
K00981	5746.58	13977.64	6388.969999999999	33004.630000000005
K00982	3490.79	6750.97	4593.549999999999	13495.289999999999
K00983	653.1800000000001	4518.33	1305.0	11213.58
K00984	435.0	1182.0	630.27	433.09000000000003
K00986	1076.0	951.5	1776.0	5879.75
K00988	22.85	445.5	70.0	977.25
K00989	4546.29	7775.97	4621.32	19515.38
K00990	3447.87	8982.3	4486.049999999999	14001.539999999999
K00991	3675.45	7963.45	3285.9700000000003	19741.53
K00992	3083.12	5947.22	4054.7999999999997	11752.289999999999
K00995	5152.87	9793.45	4587.07	26631.28
K00996	112.35	426.25	100.25	1274.25
K00997	4525.639999999999	8808.09	4441.5199999999995	25288.83
K00998	580.0	447.25	396.0	833.25
K01000	5056.639999999999	13758.169999999998	5492.5199999999995	31891.83
K01001	0.0	0.0	0.0	29.0
K01002	993.6	222.25	975.0	366.25
K01003	90.0	1092.5	160.0	397.75
K01004	621.94	1019.72	1178.45	2304.8
K01006	2551.6499999999996	6813.3099999999995	2570.7	23295.3
K01007	2836.63	6298.25	3000.75	11228.74
K01008	3379.93	9792.58	3114.5	15178.489999999998
K01011	5050.3099999999995	13085.1	6566.77	22415.18
K01012	4741.6	12771.75	4896.6	22159.489999999998
K01023	142.0	67.0	197.0	148.0
K01026	72.0	357.16999999999996	167.6	355.40999999999997
K01027	228.0	23.67	475.0	144.66
K01028	1700.33	3422.66	2923.6	6510.58
K01029	1897.33	5265.66	3175.6	8964.58
K01031	596.0	613.5	885.5	1141.0
K01032	621.0	660.5	1070.5	1362.0
K01034	110.88	502.94	120.9	2694.6000000000004
K01035	109.88	497.44	115.9	2694.6000000000004
K01039	1311.44	2911.2200000000003	1298.45	6241.05
K01040	1311.44	2911.2200000000003	1298.45	6241.05
K01042	1439.6799999999998	5455.11	1874.7	7143.28
K01045	41.0	8.0	6.0	278.0
K01046	625.6700000000001	2520.84	1116.77	3097.83
K01048	1691.28	4197.3099999999995	3041.0499999999997	7423.300000000001
K01051	124.5	386.75	199.0	413.75
K01053	2369.0	5181.0	4009.1	6180.0
K01055	1371.94	3756.2200000000003	1794.95	6790.8
K01056	5040.639999999999	13745.5	5473.5199999999995	31835.33
K01057	2842.5	7377.5	3520.1	11478.74
K01058	1503.75	3219.25	1859.5	2457.0
K01060	58.17	40.17	43.5	94.5
K01061	3556.5699999999997	7658.33	5456.450000000001	15016.31
K01066	1327.4	2650.69	2243.9	6757.35
K01067	34.0	327.0	40.5	457.5
K01069	3582.5699999999997	7271.97	4815.32	15359.130000000001
K01070	2962.12	5729.55	3972.45	10970.880000000001
K01071	10.1	4.2	7.2	12.2
K01073	2.0	3.0	0.0	5.0
K01075	1437.12	5109.22	1643.45	7752.039999999999
K01077	1255.5	6706.25	2481.0	9917.41
K01078	16.44	28.549999999999997	40.45	67.05
K01079	3363.54	9298.97	4375.549999999999	13426.539999999999
K01081	1658.83	6813.41	2977.5	14443.16
K01082	3449.12	9887.630000000001	4849.299999999999	17447.38
K01083	435.83	1877.33	1133.5	2428.33
K01085	50.0	128.25	56.0	217.75
K01086	19.0	2.0	8.0	6.0
K01087	951.11	2256.9700000000003	1542.55	3684.05
K01089	564.0	3849.25	1204.5	2889.25
K01090	811.9100000000001	2565.09	1483.92	8056.999999999999
K01091	11010.55	30901.829999999998	13690.32	51542.46
K01092	8198.4	21145.66	10968.220000000001	43626.66
K01093	180.0	277.75	306.5	93.75
K01095	2725.43	7752.25	2750.0	11505.489999999998
K01096	296.0	452.25	459.0	657.25
K01101	220.6	833.7	165.47	7096.79
K01104	5706.02	13889.400000000001	6904.94	28289.9
K01113	1510.9299999999998	2755.33	2457.0	8638.83
K01114	341.0	638.83	604.5	934.0
K01115	10.0	23.0	5.0	35.0
K01118	2933.2200000000003	5985.17	3870.0199999999995	9487.579999999998
K01119	1008.7700000000001	2820.62	1415.97	12040.54
K01120	20.45	276.0	66.5	956.25
K01126	6401.51	15725.74	9106.34	37292.82
K01129	5188.29	14043.72	5595.299999999999	28729.79
K01130	1033.58	8354.58	3000.2	10184.08
K01133	705.5	862.0	846.5	2280.75
K01134	55.0	271.0	85.0	359.0
K01138	338.75	2825.67	674.0	2603.91
K01139	1316.85	3104.92	1947.0	5708.91
K01141	1985.33	3953.58	2042.0	5446.33
K01142	7848.01	19384.97	9328.05	35740.03
K01144	829.94	4225.39	1722.05	7213.210000000001
K01146	276.0	436.75	461.0	901.25
K01147	1526.35	786.4200000000001	1288.0	3073.66
K01150	597.3299999999999	4234.58	874.5	3651.83
K01151	2267.52	8597.619999999999	1978.47	18160.79
K01153	4871.87	14872.329999999998	5174.65	27294.989999999998
K01154	3805.4700000000003	14511.199999999999	4324.349999999999	24279.85
K01155	133.0	371.5	267.5	473.0
K01156	321.17	862.17	548.5	1457.0
K01159	4966.04	13268.47	5324.049999999999	31179.54
K01160	9.5	2.08	5.5	13.75
K01163	104.25	1258.5	188.5	915.25
K01166	1079.44	1702.72	2174.05	3598.3
K01167	181.17000000000002	45.34	182.0	767.66
K01169	993.0	216.25	946.0	356.75
K01170	0.0	80.0	0.0	132.0
K01173	1218.6	433.5	1274.1	1133.5
K01174	186.6	2641.0299999999997	231.2	3920.2
K01175	1413.0	2359.75	1550.5	3253.75
K01176	265.6	1658.0	392.81	1511.77
K01178	106.0	277.0	211.0	401.0
K01179	2697.3199999999997	6753.91	3000.9500000000003	26343.4
K01181	380.44	3180.2200000000003	1117.45	2481.55
K01182	73.0	394.0	142.27	537.09
K01183	207.5	1253.5	372.0	1365.0
K01185	394.38	1292.94	812.5	1815.1
K01186	200.01	3078.51	526.0	1753.0
K01187	2987.94	10962.099999999999	4550.84	20357.68
K01190	1187.67	18722.42	2321.5	13779.75
K01191	105.34	225.34	79.0	3051.5
K01192	662.61	3302.89	1484.45	5100.55
K01193	291.6	734.1100000000001	335.47	1176.54
K01194	330.5	1431.0	601.0	1049.0
K01195	80.67	224.42	551.5	165.75
K01197	42.0	63.0	24.0	2344.5
K01198	76.0	413.0	578.5	381.5
K01200	183.0	2823.0	330.31	4211.77
K01201	146.5	2602.5	314.5	1580.5
K01205	10.0	76.0	24.0	73.0
K01206	984.34	16982.84	2214.0	15468.0
K01207	4223.71	9255.14	4723.82	24449.63
K01209	964.1700000000001	5877.67	1944.77	9436.09
K01210	56.6	928.5	139.5	1795.5
K01212	92.0	12.0	49.0	195.0
K01214	9.0	16.0	20.0	706.0
K01215	1.6	4.2	3.2	12.2
K01218	94.0	4435.0	244.0	2008.5
K01220	1.0	3.0	1.27	4.09
K01222	287.27	722.6199999999999	344.47	1216.04
K01223	530.27	1579.1200000000001	674.55	2987.4
K01224	89.0	2268.0	194.0	905.0
K01226	109.6	457.95	181.47	643.54
K01227	2.0	8.5	6.27	4.09
K01230	14.0	49.0	70.0	66.0
K01232	116.0	323.75	143.0	564.75
K01233	1.0	5.5	5.0	0.0
K01235	291.5	403.5	705.0	519.0
K01236	251.37	1580.05	388.54999999999995	942.88
K01239	932.5	2071.32	1258.5	7135.5
K01240	45.0	264.0	90.0	335.0
K01241	1318.02	6133.63	2579.55	11608.630000000001
K01243	2815.27	4455.95	3371.74	10115.63
K01246	3426.7200000000003	9771.2	4626.219999999999	20377.28
K01247	1726.29	4098.64	2506.92	8187.049999999999
K01250	274.67	405.91999999999996	404.0	630.75
K01251	4434.62	9034.720000000001	4597.049999999999	25077.54
K01252	167.0	1430.75	267.0	928.25
K01253	57.0	242.0	219.0	626.0
K01255	6023.48	15567.19	8207.369999999999	31937.68
K01256	3834.96	7507.969999999999	5379.299999999999	15932.039999999999
K01258	905.2	4645.15	1356.94	9275.83
K01259	2510.79	6625.89	3910.95	14905.539999999999
K01261	1.6	17.2	3.2	14.2
K01262	5602.639999999999	16971.84	6081.0199999999995	37259.83
K01263	24.0	160.0	63.0	363.0
K01265	6248.75	16104.560000000001	7333.339999999999	35807.130000000005
K01266	1093.0	1502.0	1935.67	4884.25
K01267	1310.0	3335.0	1392.25	4122.49
K01269	19.0	79.0	23.27	90.09
K01270	2172.0	9912.92	2516.25	12851.16
K01271	3254.6	5253.45	4549.47	11024.79
K01273	3043.5	5610.0	4806.5	11729.25
K01274	0.0	6.0	0.0	8.0
K01277	76.0	1094.5	175.0	3777.5
K01278	1072.0	7421.5	2097.5	11869.0
K01281	45.0	264.0	90.0	335.0
K01283	315.0	544.0	762.0	1209.5
K01284	2074.5	8884.58	3815.6	12083.75
K01286	3267.42	5727.86	4981.52	10422.439999999999
K01295	1145.0	3169.75	1963.92	5219.5
K01297	720.5	3667.25	1230.0	9904.75
K01299	1018.0400000000001	1816.42	832.52	9298.84
K01301	147.0	279.0	351.0	384.0
K01303	105.0	483.0	307.0	805.0
K01304	165.48	857.97	278.2	3119.3
K01305	943.0	214.75	860.5	2438.75
K01308	3.0	48.5	28.0	60.0
K01318	1.0	5.5	5.0	0.0
K01322	1305.0	3995.5	1725.5	8029.5
K01338	6573.2	16863.97	7028.82	42463.87
K01342	31.0	32.5	14.27	2243.09
K01354	2582.33	5860.91	4101.6	8548.33
K01355	0.0	0.25	0.0	2.75
K01356	5296.889999999999	8133.17	5636.5199999999995	25644.58
K01358	5822.25	15571.39	7049.469999999999	35987.880000000005
K01361	4.67	16.67	17.27	18.09
K01372	214.6	7387.86	470.2	9204.2
K01387	492.0	1130.0	792.0	1530.0
K01389	76.0	196.0	76.0	378.0
K01392	25.0	47.0	78.0	40.0
K01400	1.0	5.5	5.0	0.0
K01406	248.38	211.44	456.5	1035.6
K01407	50.0	143.75	59.5	246.25
K01408	9.0	16.0	20.0	706.0
K01409	5152.639999999999	13986.669999999998	5619.0199999999995	34224.83
K01414	2274.43	6332.25	2408.0	7199.99
K01415	858.0	1013.0	1211.0	2020.5
K01417	3.0	4.0	0.0	5.0
K01419	4512.469999999999	9576.67	4757.5199999999995	20916.83
K01420	5346.450000000001	19612.11	5813.27	35555.84
K01421	402.27	1395.36	572.97	1993.79
K01424	4221.14	17429.08	4955.12	22192.170000000002
K01425	1480.5	3683.58	2143.62	4592.84
K01426	3847.09	7582.86	6171.42	16481.77
K01427	73.0	127.0	68.0	302.0
K01428	2139.77	4283.97	2897.5	7897.790000000001
K01429	2004.52	3441.9700000000003	2680.55	7179.790000000001
K01430	2077.52	3575.9700000000003	2754.55	7506.790000000001
K01432	230.0	802.0	280.0	1191.0
K01433	4800.54	12158.14	6119.95	14255.289999999999
K01434	1330.77	2441.05	2291.45	6246.129999999999
K01436	804.0	1865.1599999999999	1369.77	5195.09
K01437	0.0	18.5	1.5	8.5
K01438	4174.71	10112.02	5570.5	15444.68
K01439	4316.68	10300.09	4863.17	24988.08
K01442	642.6	1437.7	951.8	6395.2
K01443	1455.81	5128.200000000001	2399.2200000000003	10292.29
K01444	272.5	2464.5	634.0	1686.0
K01447	1213.04	3426.42	2358.75	7208.75
K01448	5384.26	18082.89	6133.51	35655.47
K01449	232.5	1572.0	466.5	1807.5
K01451	5055.98	7040.52	7258.1	16977.010000000002
K01452	29.0	5.0	31.0	16.0
K01453	768.0	2050.5	1117.5	3734.33
K01455	220.82999999999998	1033.6599999999999	776.7	1560.83
K01457	569.3299999999999	2655.83	1225.7	3446.58
K01458	388.44	516.22	423.28	2781.05
K01459	297.0	291.5	456.5	92.0
K01460	50.0	128.25	56.0	217.75
K01461	38.0	87.0	41.0	103.0
K01462	7142.530000000001	17222.09	7999.2699999999995	42837.490000000005
K01464	1929.32	3900.41	2821.85	10786.4
K01465	7442.360000000001	23094.09	9755.02	39636.32
K01466	172.0	215.75	139.0	496.75
K01467	767.0	2713.25	1071.6	2154.75
K01468	2167.21	6427.22	3194.95	17349.300000000003
K01469	828.44	1317.72	1621.45	4081.05
K01470	2621.52	5485.05	3953.25	9642.380000000001
K01471	24.0	160.0	34.0	359.0
K01473	785.5400000000001	2492.2200000000003	1460.45	4690.05
K01474	779.5400000000001	2492.2200000000003	1449.45	4690.05
K01476	894.94	1701.72	1764.82	3656.6400000000003
K01477	305.6	3141.67	549.75	3872.41
K01478	367.27	4128.7	748.97	2254.04
K01479	1403.54	2406.55	2678.45	4100.8
K01480	2528.13	7063.1900000000005	2863.92	15832.689999999999
K01482	301.5	120.0	449.0	125.5
K01483	1844.6	4447.92	2598.85	8630.91
K01484	2123.0	2942.25	2300.5	4953.5
K01485	2403.4700000000003	5074.17	3473.5	7907.240000000001
K01486	1131.54	2549.67	2205.79	10956.18
K01487	2558.62	4556.3	3081.05	7528.63
K01488	2831.04	5720.0	3652.8999999999996	10393.830000000002
K01489	3318.71	7085.67	3632.29	20903.68
K01491	5244.639999999999	15350.669999999998	5794.42	31917.33
K01492	10.0	76.0	14.0	73.0
K01493	982.5200000000001	5035.87	914.47	12044.54
K01494	3537.12	8754.3	4504.049999999999	18405.29
K01495	4525.469999999999	15661.0	5770.75	27476.32
K01496	3050.29	6641.22	3772.3199999999997	13047.13
K01497	3377.37	7243.8	3504.2	8195.130000000001
K01499	20.94	304.22	30.05	135.55
K01501	1095.35	2575.17	1140.5	5425.91
K01502	20.5	269.5	40.1	58.0
K01505	487.0	3228.5	836.17	3301.75
K01507	3863.3900000000003	11177.97	5357.549999999999	20573.79
K01512	3437.72	7849.33	3305.52	24057.42
K01515	3879.2699999999995	6815.61	3077.09	21861.77
K01520	4781.889999999999	11591.0	5179.75	26088.99
K01521	50.0	128.25	56.0	217.75
K01523	3055.67	5930.16	3758.7200000000003	14598.23
K01524	6493.23	17662.27	8311.119999999999	31051.43
K01525	2122.68	4239.75	2220.0	6647.24
K01531	327.03999999999996	1385.67	551.65	1358.0
K01533	3703.2200000000003	10265.58	5093.92	18606.33
K01534	3354.2200000000003	6132.87	4067.24	17684.120000000003
K01535	40.0	575.5	51.5	859.0
K01537	1451.95	3690.95	1790.57	14619.29
K01539	2.0	70.67	1.0	129.66
K01545	7.0	15.0	49.6	31.0
K01546	1483.6100000000001	1685.31	2066.55	4059.71
K01547	1418.6100000000001	1673.81	1946.05	3952.71
K01548	1353.6100000000001	1674.31	1831.55	4029.71
K01551	1493.6799999999998	1316.83	1717.27	3781.83
K01555	452.5	1466.5	868.0	2278.25
K01556	873.94	1648.72	1519.72	4400.389999999999
K01560	4046.33	5700.64	5599.74	12704.229999999998
K01561	1000.94	827.72	1447.55	1267.05
K01563	452.0	999.0	890.0	1829.5
K01565	8.0	0.0	3.0	1.0
K01567	58.5	322.0	121.5	452.0
K01569	92.0	363.0	194.0	162.0
K01571	1658.6299999999999	3304.8599999999997	1837.2	7237.530000000001
K01572	1948.6799999999998	9239.029999999999	2206.7	17102.28
K01573	1550.08	7103.33	1876.0	5484.58
K01574	8.0	274.5	59.5	50.0
K01575	116.6	603.53	237.7	616.7
K01576	44.0	19.0	184.6	140.0
K01577	9.440000000000001	264.97	32.55	77.3
K01578	1571.79	3140.8900000000003	1953.55	6269.459999999999
K01579	3655.19	10883.14	3367.2200000000003	18411.550000000003
K01580	383.0	803.0	507.5	1249.5
K01581	1957.65	4560.49	3310.55	10667.23
K01582	243.5	915.0	323.27	3474.09
K01583	302.0	16.0	6.0	187.0
K01584	714.18	3264.25	559.0	6694.74
K01585	2145.08	7851.08	2434.5	9052.58
K01586	5737.59	14378.34	6595.12	33094.990000000005
K01588	4915.639999999999	13729.169999999998	5447.5199999999995	25926.33
K01589	3508.99	6935.87	4770.719999999999	13456.279999999999
K01591	4937.639999999999	13711.169999999998	5443.5199999999995	26068.33
K01593	109.5	2158.5	201.0	1660.0
K01595	2789.12	8019.97	3580.6499999999996	10806.79
K01596	484.28999999999996	945.22	797.95	4588.96
K01597	319.6	4077.2	322.2	10380.2
K01599	5162.04	13400.97	5530.82	39555.13
K01601	1510.44	1009.22	1571.4499999999998	2675.55
K01602	108.5	398.5	122.17	751.0
K01607	3358.81	6982.64	4458.35	13611.789999999999
K01608	1418.64	2457.4700000000003	1661.95	902.05
K01609	4601.639999999999	12451.419999999998	5022.0199999999995	21740.08
K01610	2976.58	10883.58	4289.87	18643.67
K01611	893.5	3294.92	1229.27	6286.75
K01613	4096.37	14875.97	5070.07	22707.880000000005
K01615	51.0	112.0	5.0	264.0
K01616	92.0	203.83	91.5	388.0
K01617	225.75	2826.0	379.0	3402.0
K01619	3631.38	9509.17	3937.1899999999996	26187.090000000004
K01620	4500.4400000000005	8604.970000000001	4754.15	24497.800000000003
K01621	733.0	744.67	1107.2	1445.6599999999999
K01622	36.0	28.0	0.0	1099.0
K01623	805.6700000000001	1392.17	1095.0	3742.5
K01624	4674.639999999999	13646.419999999998	5474.5199999999995	29498.58
K01625	3294.71	8487.34	4539.75	14797.33
K01626	5620.049999999999	14694.3	7384.549999999999	21793.11
K01627	4421.87	12102.970000000001	4777.049999999999	22992.54
K01628	1288.54	7014.64	1247.55	15698.46
K01629	107.6	223.45	97.2	321.95
K01630	59.0	251.25	62.5	265.75
K01631	1737.44	1651.72	2440.95	3494.05
K01633	4353.0199999999995	12194.279999999999	5405.42	20195.59
K01635	6.800000000000001	15.600000000000001	9.600000000000001	48.599999999999994
K01637	2976.12	5210.97	3531.7200000000003	9706.380000000001
K01638	3697.06	8028.9400000000005	4871.17	13704.43
K01639	111.0	2851.25	244.5	1288.75
K01640	4720.45	9373.05	6245.62	16041.62
K01641	244.6	1688.2	178.2	6191.2
K01643	124.0	648.75	101.5	3475.25
K01644	2516.6499999999996	6385.030000000001	3170.5	14953.009999999998
K01646	86.0	315.75	60.5	334.25
K01647	5968.59	15076.91	8118.72	31507.73
K01649	7693.3099999999995	21478.190000000002	8166.5	45492.83
K01652	10967.7	23523.44	13996.0	45114.75
K01653	5016.889999999999	14208.89	5494.549999999999	26506.2
K01654	936.12	2851.55	1352.45	11199.63
K01657	4882.37	12771.800000000001	4486.82	24548.63
K01658	4723.37	14649.050000000001	4816.82	30498.88
K01659	2115.08	3763.41	2150.25	5108.83
K01661	747.27	4401.62	1291.97	7688.700000000001
K01662	5078.04	13541.47	5640.42	27735.130000000005
K01663	14.0	3.0	0.0	146.0
K01664	534.0	1376.25	773.37	2045.3400000000001
K01665	2896.52	11548.8	4131.82	15770.720000000001
K01666	211.75	533.75	464.75	910.5
K01667	528.27	3612.42	330.0	5862.75
K01668	2.0	15.0	3.0	22.5
K01669	4452.62	14904.75	6103.29	27526.670000000002
K01671	46.0	2.25	22.0	7.75
K01673	5785.719999999999	13799.220000000001	7363.7699999999995	26188.29
K01674	123.05000000000001	517.37	189.2	1613.6100000000001
K01676	3057.37	8617.470000000001	4059.7	11359.29
K01677	224.5	2691.5	190.0	3501.0
K01678	241.5	2731.5	190.0	3529.0
K01679	4229.54	12442.97	5225.92	26220.630000000005
K01681	6702.07	14901.380000000001	7667.07	30353.050000000003
K01682	2201.37	6790.97	2780.95	7565.540000000001
K01684	1162.44	762.72	1251.95	1444.0500000000002
K01685	1796.88	2074.69	2584.3999999999996	4381.35
K01686	1467.96	3891.0099999999998	2239.3199999999997	3705.41
K01687	9771.04	17235.35	12073.599999999999	31752.17
K01689	5066.639999999999	13902.169999999998	5522.19	32035.83
K01690	2655.27	4432.3	3597.55	6492.880000000001
K01692	5180.57	17330.96	7544.9	33643.1
K01693	4348.639999999999	9486.72	4151.82	22142.88
K01694	0.0	0.0	0.0	17.0
K01695	4879.969999999999	13291.5	5381.5199999999995	22705.66
K01696	4913.82	13231.669999999998	5365.5199999999995	23521.07
K01697	334.77	777.6700000000001	866.5	1688.25
K01698	5001.54	12710.97	5592.32	23077.63
K01699	2.0	50.0	14.0	9.0
K01702	28.0	58.0	204.0	227.0
K01703	4972.15	13624.359999999999	5480.67	25141.09
K01704	4988.48	13638.69	5463.67	25253.09
K01705	0.0	0.0	0.0	13.0
K01706	1253.0	830.75	1280.5	1328.0
K01707	1518.44	674.72	1809.95	1168.3
K01708	1467.0	973.25	1691.0	1287.0
K01709	237.0	750.1700000000001	573.1	782.16
K01710	5700.41	14157.720000000001	6160.57	37757.380000000005
K01711	1529.13	7163.860000000001	2553.15	16530.760000000002
K01712	2143.21	6295.719999999999	3251.45	16316.800000000001
K01713	404.0	89.0	585.0	642.5
K01714	9922.07	21488.55	12480.42	46925.28
K01715	2915.54	2308.7200000000003	3326.45	8421.050000000001
K01716	2471.83	5422.08	3472.6	8924.33
K01719	3695.56	14230.94	5245.52	19774.760000000002
K01720	1182.0	806.0799999999999	1201.5	1070.5
K01721	311.0	1332.0	404.0	2473.0
K01724	3543.06	8848.44	4783.27	16040.68
K01725	297.5	2585.75	874.6	3064.25
K01727	3.67	0.67	7.0	0.0
K01728	117.0	17.0	149.5	27.0
K01729	1000.0	341.5	978.0	342.75
K01730	126.0	270.0	180.0	435.5
K01731	0.0	6.0	0.0	1.5
K01732	1.0	5.5	5.0	0.0
K01733	5451.08	14217.39	5655.700000000001	48706.79
K01734	1819.54	4959.17	2752.92	10225.59
K01735	5074.639999999999	13672.669999999998	5775.92	29096.33
K01736	5067.639999999999	14011.169999999998	5553.5199999999995	32175.33
K01737	3175.1	9597.42	3534.87	22266.25
K01738	6943.389999999999	15983.48	8105.22	33644.38
K01739	1602.19	2793.8	1895.8	6725.55
K01740	3338.16	16204.77	4439.95	21993.589999999997
K01744	1067.17	6876.42	1170.52	6661.91
K01745	3030.46	7604.969999999999	4347.45	21154.300000000003
K01746	40.0	275.0	8.0	85.0
K01749	4760.54	12372.97	5236.32	22563.13
K01750	4426.29	6198.53	6304.15	12927.509999999998
K01751	168.94	512.97	161.95	1611.3000000000002
K01752	4129.37	10162.98	5148.54	22805.33
K01753	760.3299999999999	2968.08	631.0	3831.58
K01754	8417.619999999999	18734.54	11055.9	37005.270000000004
K01755	5276.639999999999	13618.169999999998	5901.5199999999995	25886.329999999998
