function	SRR1397196	SRR1397265	SRR1397339	SRR1397407
MALYL-COA-LYASE-RXN	392.0	759.7	3497.0	1339.5
MANDELATE-DEHYDROGENASE-RXN	84.85	115.0	800.25	299.5
MANDELATE-RACEMASE-RXN	0.6	0.0	4.0	0.0
MANNITOL-2-DEHYDROGENASE-RXN	1525.0	2003.67	2343.0	989.0
MANNONDEHYDRAT-RXN	2748.46	3588.32	5103.16	4384.76
MANNONOXIDOREDUCT-RXN	1282.11	1734.62	1013.3	929.64
MANNPDEHYDROG-RXN	110.6	108.47	883.54	268.95
MANNPISOM-RXN	2997.23	3411.52	27951.75	9186.509999999998
MBCOA-DHLIPOAMIDE-RXN	1966.5	2501.77	2829.09	1341.0
MCPMETEST-RXN	6229.280000000001	6598.950000000001	30112.56	15580.54
MERCAPYSTRANS-RXN	5050.31	6566.77	22415.18	13085.1
MERCURY-II-REDUCTASE-RXN	278.5	443.5	693.5	431.5
METHANOL-DEHYDROGENASE-RXN	11259.35	14227.31	54861.8	23659.47
METHCOCLTH-RXN	76.0	15.0	667.0	53.0
METHELENE-THMPT-OXI-RXN	65.0	2.0	2993.0	106.0
METHENYLTHFCYCLOHYDRO-RXN	5285.639999999999	5794.42	34196.33	15372.669999999998
METHGLYSYN-RXN	1819.54	2752.92	10225.59	4959.17
METHIONINE--TRNA-LIGASE-RXN	5085.139999999999	5574.02	32293.33	14062.169999999998
METHIONINE-GAMMA-LYASE-RXN	1385.1	2163.5	15720.0	4849.5
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN	5134.639999999999	5572.12	32444.33	13996.669999999998
METHYL-COM-HTP-RXN	0.0	0.0	222.0	240.0
METHYLACETOACETYLCOATHIOL-RXN	15083.759999999998	19971.0	85530.20999999999	29554.01
METHYLACYLYLCOA-HYDROXY-RXN	12012.97	15770.7	59183.22000000001	27159.01
METHYLASPARTATE-AMMONIA-LYASE-RXN	0.0	0.0	2.75	0.25
METHYLASPARTATE-MUTASE-RXN	11.5	35.0	83.0	321.5
METHYLCROTONYL-COA-CARBOXYLASE-RXN	6194.9	8140.9	29531.99	14303.6
METHYLENETHFDEHYDROG-NADP-RXN	5285.639999999999	5794.42	34196.33	15372.669999999998
METHYLGLUTACONYL-COA-HYDRATASE-RXN	3064.95	4238.95	15644.530000000002	8617.720000000001
METHYLISOCITRATE-LYASE-RXN	2123.52	2144.7	5304.38	4218.13
METHYLMALONYL-COA-DECARBOXYLASE-RXN	1.5	1.0	76.75	2.25
METHYLMALONYL-COA-EPIM-RXN	2183.11	2883.32	23565.14	6573.389999999999
METHYLMALONYL-COA-MUT-RXN	4443.68	5323.65	46357.62	12611.65
METHYLVALERATE-RXN	4110.0	5482.04	10014.68	7981.0
MEVALONATE-KINASE-RXN	454.6	486.2	12586.2	5702.2
MHPCHYDROL-RXN	67.0	118.5	116.41	6.42
MHPELY-RXN	711.75	1197.75	9304.16	6574.42
MHPHYDROXY-RXN	399.29	1034.45	2974.3	1103.47
MMUM-RXN	548.5	255.5	4264.5	778.0
MUCONATE-CYCLOISOMERASE-RXN	469.5	576.5	1779.25	1787.0
MUCONOLACTONE-DELTA-ISOMERASE-RXN	468.0	576.5	1756.75	1787.0
MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	303.0	232.7	4771.0	428.83
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN	8297.9	11043.22	44704.66	21374.66
MYO-INOSITOL-2-DEHYDROGENASE-RXN	1023.27	2042.7	3595.2	1974.87
MYO-INOSITOL-OXYGENASE-RXN	55.0	85.0	359.0	271.0
MYO-INOSOSE-2-DEHYDRATASE-RXN	791.27	1374.7	2770.2	1384.87
MYRISTOYLACYLTRAN-RXN	271.0	381.0	617.25	405.25
N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN	81.6	120.47	2620.79	320.7
N-ACETYLGLUCOSAMINE-KINASE-RXN	498.5	1108.0	507.25	460.25
N-ACETYLGLUTPREDUCT-RXN	5046.639999999999	5856.02	22919.33	13499.669999999998
N-ACETYLLACTOSAMINE-SYNTHASE-RXN	0.0	15.0	0.0	0.0
N-ACETYLNEURAMINATE-SYNTHASE-RXN	952.12	1366.45	11283.63	2971.55
N-ACETYLTRANSFER-RXN	6979.07	7329.519999999999	29999.73	17518.34
N-ACYLGLUCOSAMINE-2-EPIMERASE-RXN	71.0	218.5	1409.0	2858.0
N-ACYLMANNOSAMINE-KINASE-RXN	120.0	538.0	682.75	472.25
N-CARBAMOYLPUTRESCINE-AMIDASE-RXN	1780.27	2588.7	5460.38	6963.05
N-CARBAMOYLSARCOSINE-AMIDASE-RXN	5.0	16.5	45.0	263.5
N-FORMYLGLUTAMATE-DEFORMYLASE-RXN	388.44	423.28	2781.05	516.22
N-SULFOGLUCOSAMINE-SULFOHYDROLASE-RXN	8.0	3.0	1.0	0.0
NACGLCTRANS-RXN	5083.639999999999	5560.52	32177.83	13952.169999999998
NAD+-ADP-RIBOSYLTRANSFERASE-RXN	12.25	26.0	729.25	93.5
NAD-KIN-RXN	5077.639999999999	5574.79	32283.92	14058.169999999998
NAD-SYNTH-GLN-RXN	3786.29	3194.05	21546.54	7560.39
NAD-SYNTH-NH3-RXN	1830.08	2752.37	16206.55	7118.39
NADH-DEHYDROG-A-RXN	43026.1	42925.0	249901.6	93639.1
NADH-DEHYDROGENASE-RXN	6610.530000000001	7299.289999999999	32117.42	12586.09
NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN	47.0	100.0	335.0	275.0
NADPH-DEHYDROGENASE-RXN	243.25	372.75	2945.5	3862.5
NADPYROPHOSPHAT-RXN	2869.29	3629.05	10723.79	6108.97
NAG1P-URIDYLTRANS-RXN	4931.31	5092.52	29697.33	10587.34
NAG6PDEACET-RXN	1505.8100000000002	2455.2200000000003	10510.04	5256.450000000001
NANE-RXN	271.94	631.7	5354.45	631.6199999999999
NANK-RXN	120.0	538.0	682.75	472.25
NAPHTHOATE-SYN-RXN	747.27	1291.97	7688.700000000001	4401.62
NICONUCADENYLYLTRAN-RXN	4909.639999999999	5278.02	31243.33	13702.669999999998
NICOTINAMID-RXN	1072.27	1653.1	7915.0	4667.25
NICOTINATE-DEHYDROGENASE-RXN	179.0	475.0	481.0	812.0
NICOTINATEPRIBOSYLTRANS-RXN	3723.31	3510.19	20337.34	5720.67
NITRATREDUCT-RXN	9109.91	10560.95	23322.71	17274.0
NITRIC-OXIDE-REDUCTASE-RXN	1187.79	1738.7	3570.04	3553.22
NITRILE-HYDRATASE-RXN	311.0	404.0	2473.0	1332.0
NITRITE-REDUCTASE-CYTOCHROME-RXN	975.89	1536.6999999999998	2805.2	2193.39
NITROGENASE-RXN	471.32	578.6	5547.88	8858.17
NMNAMIDOHYDRO-RXN	5082.639999999999	5577.52	32090.83	13864.169999999998
NN-DIMETHYLFORMAMIDASE-RXN	8.5	4.0	0.0	0.0
NQOR-RXN	5064.57	6704.2	19945.5	12813.77
NUCLEOSIDE-DIP-KIN-RXN	4951.139999999999	5431.52	31296.33	13249.669999999998
NUCLEOSIDE-TRIPHOSPHATASE-RXN	0.0	1.0	7.5	0.0
O-ACETYLHOMOSERINE-THIOL-LYASE-RXN	3338.16	4439.95	21993.59	16204.77
O-PYROCATECHUATE-DECARBOXYLASE-RXN	47.0	56.5	169.0	272.5
O-SUCCHOMOSERLYASE-RXN	1602.19	1895.8	6725.55	2793.8
O-SUCCINYLBENZOATE-COA-LIG-RXN	748.27	1214.97	4552.7	3747.62
O-SUCCINYLBENZOATE-COA-SYN-RXN	802.2700000000001	1163.97	2485.2	1120.12
OAHTHAUERA-RXN	5.6	20.0	121.0	101.0
OHACYL-COA-DEHYDROG-RXN	5146.610000000001	7607.97	25189.71	12775.66
OHBENZCOARED-RXN	9.2	60.0	181.0	299.0
OHBUTYRYL-COA-EPIM-RXN	2948.26	4391.35	12411.57	7911.33
OHMETHYLBILANESYN-RXN	4760.54	5236.32	22563.13	12372.97
OHMETPYRKIN-RXN	5730.99	5934.27	22593.83	10882.17
OLEATE-HYDRATASE-RXN	239.27	440.8	435.2	235.87
OLIGOGALACTURONIDE-LYASE-RXN	126.0	180.0	435.5	270.0
ORNCARBAMTRANSFER-RXN	3358.29	3791.29	27671.76	13153.0
ORNDECARBOX-RXN	1957.65	3310.55	10667.23	4560.49
ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN	664.85	1170.27	9044.84	3899.0
ORNITHINE-CYCLODEAMINASE-RXN	4426.29	6304.15	12927.509999999998	6198.53
ORNITHINE-GLU-AMINOTRANSFORASE-RXN	664.85	1170.27	9044.84	3899.0
ORNMUTST-RXN	71.34	62.0	4499.0	349.34000000000003
OROPRIBTRANS-RXN	5009.639999999999	5484.52	29102.33	13829.169999999998
OROTATE-REDUCTASE-NADH-RXN	1520.77	707.97	15969.79	5070.37
OROTPDECARB-RXN	5002.639999999999	5445.52	28987.33	13737.169999999998
OXALATE-DECARBOXYLASE-RXN	92.0	194.0	162.0	363.0
OXALODECARB-RXN	7162.58	8261.099999999999	36807.84	25821.010000000002
OXALYL-COA-DECARBOXYLASE-RXN	9.44	32.55	77.3	264.97
P-PANTOCYSDECARB-RXN	5118.139999999999	5589.02	28791.83	11960.169999999998
P-PANTOCYSLIG-RXN	5163.139999999999	5679.02	29126.83	12224.169999999998
PABASYN-RXN	4941.9400000000005	6059.19	25550.97	14256.72
PALMITOTRANS-RXN	50.0	56.0	217.75	128.25
PANTEPADENYLYLTRAN-RXN	5029.639999999999	5450.52	31144.83	13746.169999999998
PANTOATE-BETA-ALANINE-LIG-RXN	4885.87	5382.82	25514.130000000005	13436.63
PANTOTHENATE-KIN-RXN	5376.139999999999	6083.02	33580.33	16677.67
PCP4MONO-RXN	2.0	0.0	5.0	3.0
PDXJ-RXN	4053.37	5090.549999999999	21698.54	12412.97
PECTINESTERASE-RXN	124.5	199.0	413.75	386.75
PENICILLIN-AMIDASE-RXN	1330.77	2291.45	6246.129999999999	2441.05
PEPCARBOX-RXN	2789.12	3580.65	10806.79	8019.97
PEPCARBOXYKIN-RXN	2976.58	4289.87	18643.67	10883.58
PEPDEPHOS-RXN	5361.16	5915.37	35443.73	16096.079999999998
PEPSYNTH-RXN	2836.63	3000.75	11228.74	6298.25
PEPTIDYLPROLYL-ISOMERASE-RXN	32548.94	40486.44	180978.88	103537.32
PEROXID-RXN	0.0	20.0	18.0	99.0
PGLUCISOM-RXN	6651.389999999999	6821.27	35996.08	14264.919999999998
PGLUCONDEHYDRAT-RXN	2655.27	3597.55	6492.880000000001	4432.3
PGLYCDEHYDROG-RXN	7281.5	9212.07	43786.47	18893.89
PGLYCEROLTRANSI-RXN	1042.2	1098.2	756.45	536.45
PGPPHOSPHA-RXN	3122.43	3623.5	12766.989999999998	8486.25
PHEAMINOTRANS-RXN	2492.2200000000003	2296.95	5944.04	3742.47
PHENDEHYD-RXN	533.25	663.0	3837.25	2384.25
PHENOL-2-MONOOXYGENASE-RXN	198.0	603.0	2239.0	1778.0
PHENPRODIOLDEHYDROG-RXN	0.0	0.0	2.75	0.25
PHENYLALANINE--TRNA-LIGASE-RXN	10142.28	11078.54	63850.66	27628.84
PHENYLALANINE-4-MONOOXYGENASE-RXN	2214.0	2718.77	4397.34	2619.0
PHENYLALANINE-DEHYDROGENASE-RXN	0.0	2.0	12.0	6.0
PHOSACETYLTRANS-RXN	3849.57	3856.52	19529.49	11951.67
PHOSCHOL-RXN	10.0	5.0	35.0	23.0
PHOSGLYPHOS-RXN	5012.639999999999	5469.02	29740.83	13823.669999999998
PHOSICITDEHASE-RXN	915.68	983.0	3737.74	2162.25
PHOSMANMUT-RXN	5185.37	6060.049999999999	30551.120000000003	15035.88
PHOSNACMURPENTATRANS-RXN	5056.639999999999	5492.52	31891.83	13758.169999999998
PHOSPHAGLYPSYN-RXN	5152.87	4587.07	26631.28	9793.45
PHOSPHASERDECARB-RXN	4096.37	5070.07	22707.880000000005	14875.97
PHOSPHASERSYN-RXN	4353.12	5493.32	22877.13	13404.22
PHOSPHATE-BUTYRYLTRANSFERASE-RXN	905.0	1147.37	12439.09	6100.0
PHOSPHATIDATE-PHOSPHATASE-RXN	296.0	459.0	657.25	452.25
PHOSPHOENOLPYRUVATE-MUTASE-RXN	13.0	12.0	159.0	44.0
PHOSPHOGLUCMUT-RXN	4702.95	5256.67	29350.69	14774.79
PHOSPHOKETOLASE-RXN	733.0	1107.2	1445.66	744.67
PHOSPHOLIPASE-A1-RXN	1503.75	1859.5	2457.0	3219.25
PHOSPHOLIPASE-A2-RXN	1503.75	1859.5	2457.0	3219.25
PHOSPHOLIPASE-C-RXN	341.0	604.5	934.0	638.83
PHOSPHOMEVALONATE-KINASE-RXN	1.6	3.2	12.2	4.2
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN	411.0	588.1700000000001	2578.25	1866.0
PHOSPHORIBULOKINASE-RXN	1493.35	1611.27	3710.66	1551.42
PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN	57.0	114.0	690.0	314.0
PMPOXI-RXN	3527.02	4870.799999999999	14313.38	9551.3
PNKIN-RXN	904.98	1692.22	3973.54	2184.29
PNP-RXN	4040.87	3888.04	24883.33	7709.15
PNPOXI-RXN	3527.02	4870.799999999999	14313.38	9551.3
POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN	4629.79	4755.45	27786.29	10531.47
POLYPHOSPHATE-KINASE-RXN	3826.29	5393.07	20536.630000000005	12662.64
PORPHOBILSYNTH-RXN	5001.54	5592.32	23077.63	12710.97
PPENTOMUT-RXN	1967.6	2227.57	4301.04	2101.45
PPGPPSYN-RXN	1316.85	1947.0	5708.91	3104.92
PPPGPPHYDRO-RXN	6493.23	8311.119999999999	31051.43	17662.27
PRAISOM-RXN	5150.639999999999	5759.29	26271.92	13653.0
PREPHENATE-ASP-TRANSAMINE-RXN	0.0	10.0	0.0	0.0
PREPHENATE-TRANSAMINE-RXN	0.0	10.0	0.0	0.0
PREPHENATEDEHYDRAT-RXN	5498.969999999999	6135.25	28680.24	13529.0
PREPHENATEDEHYDROG-RXN	3927.31	4270.849999999999	24090.160000000003	10263.84
PRIBFAICARPISOM-RXN	5034.81	5626.87	25777.18	13723.69
PROGESTERONE-5-ALPHA-REDUCTASE-RXN	10.0	14.0	73.0	76.0
PROLINE--TRNA-LIGASE-RXN	5187.139999999999	5570.02	35207.33	14171.169999999998
PROLINE-RACEMASE-RXN	69.5	98.0	420.5	345.0
PROPANEDIOL-DEHYDRATASE-RXN	6.0	42.0	27.0	150.0
PROPANOATECOA-LIGASE-RXN	8.0	0.0	107.0	2.0
PROPIONATE--COA-LIGASE-RXN	2761.12	3297.05	11482.04	5678.47
PROPIONATE-COA-TRANSFERASE-RXN	72.0	167.6	355.41	357.17
PROPIONYL-COA-CARBOXY-RXN	3736.92	6084.6	27162.92	8921.11
PROPKIN-RXN	50.0	56.0	217.75	128.25
PROSTAGLANDIN-D-SYNTHASE-RXN	0.0	0.0	1.5	6.0
PROSTAGLANDIN-ENDOPEROXIDE-SYNTHASE-RXN	0.0	10.0	0.0	0.0
PROTEIN-KINASE-RXN	11722.71	13404.43	73562.23999999999	31234.58
PROTEIN-TYROSINE-PHOSPHATASE-RXN	5711.02	6912.94	28388.9	14096.4
PROTOCATECHUATE-34-DIOXYGENASE-RXN	3248.88	4426.9	5055.6	2668.44
PROTOCATECHUATE-45-DIOXYGENASE-RXN	715.88	1125.56	4950.1	3190.44
PROTOHEMEFERROCHELAT-RXN	4032.64	5633.27	18866.58	14403.669999999998
PROTOPORGENOXI-RXN	394.94	598.74	5045.88	3708.87
PRPPAMIDOTRANS-RXN	5062.139999999999	5613.02	27191.83	14166.669999999998
PRPPSYN-RXN	5747.030000000001	6810.17	37005.83	17750.59
PRTRANS-RXN	4909.969999999999	5366.52	25033.33	13166.5
PSERPHOSPHA-RXN	5199.799999999999	6560.469999999999	35158.47	20440.51
PSERTRANSAM-RXN	3860.99	5279.02	22148.24	11160.84
PSERTRANSAMPYR-RXN	3860.99	5279.02	22148.24	11160.84
PSEUDOURIDINE-KINASE-RXN	156.0	613.27	274.84000000000003	462.25
PURINE-NUCLEOSIDASE-RXN	932.5	1258.5	7135.5	2071.32
PUTRESCINE-CARBAMOYLTRANSFERASE-RXN	32.0	0.0	1670.0	14.0
PUTRESCINE-OXIDASE-RXN	64.0	44.0	91.0	78.0
PYRAMKIN-RXN	904.98	1692.22	3973.54	2184.29
PYRIDOXKIN-RXN	904.98	1692.22	3973.54	2184.29
PYRIMSYN1-RXN	4057.87	3692.05	17771.54	9988.8
PYRIMSYN3-RXN	5730.99	5934.27	22593.83	10882.17
PYRNUTRANSHYDROGEN-RXN	10107.85	13959.5	48237.1	27338.239999999998
PYROGLUTAMYL-PEPTIDASE-I-RXN	165.48	278.2	3119.3	857.97
PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN	136.0	199.67	127.0	67.0
PYRROLINECARBREDUCT-RXN	5281.18	5862.5	30736.58	14670.59
PYRUFLAVREDUCT-RXN	2798.37	1474.17	26875.91	15730.09
PYRUVATE-CARBOXYLASE-RXN	3768.76	4533.969999999999	18634.45	15985.69
PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN	2551.65	2570.7	23295.3	6813.31
PYRUVFORMLY-RXN	798.0400000000001	1108.92	5293.84	4949.75
QOR-RXN	5273.81	8003.599999999999	22594.25	10507.19
QUERCETIN-23-DIOXYGENASE-RXN	47.0	27.0	5.0	7.5
QUERCITRINASE-RXN	349.0	618.0	4908.5	5885.5
QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN	5076.639999999999	5493.02	33602.83	13935.669999999998
QUINOLINATE-SYNTHA-RXN	4567.87	4904.32	23808.130000000005	12800.8
QUINOPRIBOTRANS-RXN	4708.37	5241.82	24872.130000000005	13083.8
R-2-METHYLMALATE-DEHYDRATASE-RXN	9967.63	10953.34	50421.18	27278.05
R10-RXN	44.0	39.0	2438.0	640.5
R101-RXN	1710.58	2018.25	7730.83	6184.83
R102-RXN	1380.08	1465.75	4559.33	3695.83
R103-RXN	1381.58	1465.75	4581.83	3695.83
R11-RXN	292.76	404.4	5750.110000000001	1358.05
R12-RXN	36.0	29.0	2404.0	414.5
R122-RXN	1.0	1.5	32.5	70.5
R145-RXN	399.0	762.77	3231.34	2190.0
R146-RXN	428.44	766.72	3618.89	3242.7200000000003
R147-RXN	428.44	766.72	3618.89	3242.7200000000003
R212-RXN	8.0	3.0	174.0	187.0
R213-RXN	8.0	3.0	174.0	187.0
R216-RXN	8.0	3.0	174.0	187.0
R217-RXN	8.0	3.0	174.0	187.0
R222-RXN	8789.39	11942.19	44021.19	18984.2
R223-RXN	9715.04	12378.49	67606.88	33810.39
R229-RXN	463.0	892.0	9673.16	3655.17
R231-RXN	79.0	64.0	1140.0	206.0
R301-RXN	0.0	0.0	62.0	140.0
R302-RXN	0.0	0.0	62.0	140.0
R309-RXN	20.5	40.1	58.0	269.5
R310-RXN	311.0	404.0	2473.0	1332.0
R311-RXN	3847.09	6171.42	16481.77	7582.86
R313-RXN	311.0	404.0	2473.0	1332.0
R321-RXN	1628.94	1852.05	2251.8	1141.05
R322-RXN	1269.17	1343.1	1408.5	525.17
R341-RXN	2779.79	3079.05	12039.04	6383.39
R342-RXN	4878.11	7123.65	20162.65	10101.0
R343-RXN	370.0	534.0	479.0	183.0
R344-RXN	7497.18	8371.57	41065.12	18512.23
R345-RXN	2997.79	3529.8	12674.79	6909.64
R346-RXN	0.0	0.0	74.0	80.0
R381-RXN	71.0	218.5	1409.0	2858.0
R468-RXN	30.0	65.0	182.0	605.0
R524-RXN	297.5	874.6	3064.25	2585.75
R601-RXN	12000.75	13789.989999999998	63877.06	35688.92
R621-RXN	1959.44	1919.32	4399.64	4115.47
R82-RXN	49.0	110.27	383.09	300.5
R83-RXN	49.0	110.27	383.09	300.5
RETINYL-PALMITATE-ESTERASE-RXN	381.6	290.74	5504.88	1012.2
RFFTRANS-RXN	160.0	320.0	355.75	256.25
RHAMNISOM-RXN	789.6	1650.7	3174.95	3623.95
RHAMNULOKIN-RXN	249.1	363.2	4336.45	2953.95
RHAMNULPALDOL-RXN	107.6	97.2	321.95	223.45
RIB5PISOM-RXN	6055.81	7059.52	33804.83	14790.84
RIBAZOLEPHOSPHAT-RXN	2436.12	2524.2	12764.54	5474.47
RIBITOL-2-DEHYDROGENASE-RXN	299.0	498.0	53.0	35.0
RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN	1.0	5.0	0.0	5.5
RIBOFLAVIN-SYN-RXN	5208.54	5938.32	25268.63	15056.97
RIBOFLAVINKIN-RXN	5073.639999999999	5475.52	31896.83	13798.169999999998
RIBOFLAVINSYNDEAM-RXN	5129.54	5936.82	26686.130000000005	13888.97
RIBOFLAVINSYNREDUC-RXN	5129.54	5936.82	26686.130000000005	13888.97
RIBOKIN-RXN	3288.38	3379.92	24705.590000000004	4157.34
RIBONUCLEOSIDE-DIP-REDUCTI-RXN	11846.87	14111.39	50324.2	25546.39
RIBONUCLEOSIDE-DIP-REDUCTII-RXN	11846.87	14111.39	50324.2	25546.39
RIBOSYLHOMOCYSTEINASE-RXN	1509.69	1757.97	3881.79	4701.12
RIBOSYLNICOTINAMIDE-KINASE-RXN	53.0	63.5	224.25	138.75
RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN	1.0	1.5	35.25	70.75
RIBULOKIN-RXN	443.67	815.77	2609.84	3357.42
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	1607.94	1700.62	3322.55	1413.72
RIBULP3EPIM-RXN	5079.139999999999	5485.02	31854.33	13798.669999999998
RIBULPEPIM-RXN	573.44	959.47	6978.29	3935.54
RNA-3-PHOSPHATE-CYCLASE-RXN	136.0	235.0	236.75	147.25
RNA-DIRECTED-DNA-POLYMERASE-RXN	1076.0	1776.0	5879.75	951.5
RNA-LIGASE-ATP-RXN	1169.35	731.0	10359.91	1787.42
RR-BUTANEDIOL-DEHYDROGENASE-RXN	547.0	809.1700000000001	1216.25	1610.5
RUBREDOXIN--NAD+-REDUCTASE-RXN	1108.03	1271.1	1213.58	1398.83
RXN-0	993.0	1564.64	11601.43	4573.75
RXN-1	508.17	1653.37	2983.34	2176.17
RXN-10	4954.639999999999	5392.52	25753.33	13357.169999999998
RXN-10000	58.0	106.5	357.5	1899.5
RXN-10001	0.75	18.75	14.25	15.75
RXN-10002	91.5	129.75	2609.5	2079.75
RXN-10003	0.0	17.0	9.0	5.0
RXN-10009	313.0	274.1	5224.5	3590.5
RXN-10020	377.5	469.0	2042.0	653.0
RXN-10022	377.5	469.0	2042.0	653.0
RXN-10023	377.5	469.0	2042.0	653.0
RXN-10024	377.5	469.0	2042.0	653.0
RXN-10025	377.5	469.0	2042.0	653.0
RXN-10026	377.5	469.0	2042.0	653.0
RXN-10029	0.0	12.6	0.0	0.0
RXN-10030	2.0	0.0	6.0	2.0
RXN-10031	0.0	0.0	177.0	160.0
RXN-10032	3.0	10.0	152.5	262.5
RXN-10035	1809.62	1529.45	10345.54	3450.7200000000003
RXN-10040	399.29	1034.45	2974.3	1103.47
RXN-10041	682.3299999999999	1178.5	1599.58	2017.33
RXN-10042	682.3299999999999	1178.5	1599.58	2017.33
RXN-10043	682.3299999999999	1178.5	1599.58	2017.33
RXN-10044	682.3299999999999	1178.5	1599.58	2017.33
RXN-10045	682.3299999999999	1178.5	1599.58	2017.33
RXN-10046	682.3299999999999	1178.5	1599.58	2017.33
RXN-10047	46.33	93.0	341.33	271.33
RXN-10048	46.33	93.0	341.33	271.33
RXN-10049	46.33	93.0	341.33	271.33
RXN-10050	46.33	93.0	341.33	271.33
RXN-10051	46.33	93.0	341.33	271.33
RXN-10052	46.33	93.0	341.33	271.33
RXN-10055	0.0	0.0	29.0	0.0
RXN-10057	0.0	0.0	103.0	90.0
RXN-10059	3042.37	4376.549999999999	11881.95	6744.89
RXN-10060	21845.42	25252.7	116140.3	49205.240000000005
RXN-10061	7570.799999999999	9348.72	38426.16	20504.25
RXN-10062	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-10063	0.0	0.0	74.0	80.0
RXN-10066	0.0	0.0	163.0	140.0
RXN-10068	68.0	0.0	2800.0	112.0
RXN-10078	861.7900000000001	1536.55	4431.549999999999	1703.47
RXN-10079	861.7900000000001	1536.55	4431.549999999999	1703.47
RXN-10082	468.0	576.5	1756.75	1787.0
RXN-10083	2397.94	2788.95	7375.800000000001	4043.22
RXN-10085	1217.0	1956.0	2503.0	1274.0
RXN-10086	165.0	410.0	851.5	1281.75
RXN-10089	8789.39	11942.19	44021.19	18984.2
RXN-10137	9.0	40.5	57.0	267.5
RXN-10425	715.88	1125.56	4950.1	3190.44
RXN-10445	1175.48	2069.0	7908.51	2329.86
RXN-10446	28.0	122.0	34.0	12.0
RXN-10462	11205.77	11600.81	71303.08	23740.92
RXN-10620	189.75	306.0	1695.75	2843.0
RXN-10625	94.5	61.6	184.0	14.0
RXN-10642	5162.04	5530.82	39555.13	13400.97
RXN-10643	88.5	61.6	145.0	13.0
RXN-10654	3042.37	4376.549999999999	11881.95	6744.89
RXN-10655	21845.42	25252.7	116140.3	49205.240000000005
RXN-10656	7570.799999999999	9348.72	38426.16	20504.25
RXN-10657	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-10658	3042.37	4376.549999999999	11881.95	6744.89
RXN-10659	21845.42	25252.7	116140.3	49205.240000000005
RXN-10660	7570.799999999999	9348.72	38426.16	20504.25
RXN-10661	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-10664	1162.85	1491.0	5728.75	1770.5
RXN-10665	88.5	61.6	145.0	13.0
RXN-10669	88.5	61.6	145.0	13.0
RXN-10670	27.0	2.0	4.0	2.0
RXN-10671	27.0	2.0	4.0	2.0
RXN-10696	192.0	197.0	760.0	482.0
RXN-10697	12012.97	15770.7	59183.22000000001	27159.01
RXN-10698	5146.610000000001	7607.97	25189.71	12775.66
RXN-10699	3694.74	4780.92	18029.08	9160.11
RXN-10700	3694.74	4780.92	18029.08	9160.11
RXN-10701	3694.74	4780.92	18029.08	9160.11
RXN-10702	5146.610000000001	7607.97	25189.71	12775.66
RXN-10703	5146.610000000001	7607.97	25189.71	12775.66
RXN-10704	12012.97	15770.7	59183.22000000001	27159.01
RXN-10705	12012.97	15770.7	59183.22000000001	27159.01
RXN-10706	192.0	197.0	760.0	482.0
RXN-10707	192.0	197.0	760.0	482.0
RXN-10708	2.0	0.0	5.0	3.0
RXN-10711	381.6	290.74	5504.88	1012.2
RXN-10715	8789.39	11942.19	44021.19	18984.2
RXN-10717	148.0	320.0	374.0	281.0
RXN-10718	0.0	0.0	74.0	80.0
RXN-10719	0.0	0.0	148.0	150.0
RXN-10724	130.0	235.0	30.0	11.0
RXN-10757	15.0	12.0	28.0	15.0
RXN-10758	15.0	12.0	28.0	15.0
RXN-10759	67.0	65.0	25.75	39.5
RXN-10760	67.0	65.0	25.75	39.5
RXN-10767	381.6	290.74	5504.88	1012.2
RXN-10769	3248.86	6333.14	31875.33	19952.83
RXN-10773	3248.86	6333.14	31875.33	19952.83
RXN-10778	508.17	1653.37	2983.34	2176.17
RXN-10780	8789.39	11942.19	44021.19	18984.2
RXN-10781	11259.35	14227.31	54861.8	23659.47
RXN-10814	4647.6900000000005	5942.32	36368.14	17931.97
RXN-10815	3171.63	4865.4	9026.35	5622.4400000000005
RXN-10817	508.17	1653.37	2983.34	2176.17
RXN-10819	1753.67	2809.3900000000003	23886.72	13523.59
RXN-1082	2625.88	2598.9	12485.1	5825.4400000000005
RXN-10842	958.5	2016.0	2296.0	987.5
RXN-10857	4784.02	5461.42	22774.09	12497.78
RXN-10891	813.0	1327.67	3460.75	2410.83
